9.0345302809892020	4.054054054054085e-7
36.2299977030855300	4.054054054054085e-7
65.6917540770231800	4.054054054054085e-7
90.6121823968849700	5.212355212355259e-7
122.3227274218775000	7.528957528957561e-7
156.3126866243014000	8.108108108108171e-7
185.7569426974526000	1.042471042471047e-6
217.4718627976418000	1.216216216216221e-6
244.6498299189518000	1.447876447876451e-6
271.8365471906549000	1.563706563706569e-6
299.0188893871613000	1.737451737451742e-6
330.7338094873505000	1.911196911196916e-6
357.9117766086604000	2.142857142857146e-6
382.8234547781289000	2.374517374517381e-6
407.7438830979906000	2.490347490347494e-6
437.1925142463386000	2.664092664092668e-6
462.1173176413968000	2.722007722007724e-6
489.2952847627068000	2.953667953667954e-6
516.4863771096066000	3.011583011583015e-6
545.9393833331510000	3.127413127413133e-6
566.3359838997233000	3.127413127413133e-6
588.9988734181368000	3.127413127413133e-6
616.1855906898398000	3.243243243243246e-6
650.1843000426571000	3.185328185328189e-6
679.6460564165947000	3.185328185328189e-6
700.0426569831668000	3.185328185328189e-6
734.0369912607871000	3.185328185328189e-6
761.2324586828836000	3.185328185328189e-6
792.9648790838591000	3.127413127413133e-6
829.2298773885175000	3.069498069498072e-6
860.9535476390999000	3.127413127413133e-6
888.1533901363927000	3.069498069498072e-6
