10	51.34087583
20	51.8573726
30	52.97672662
40	54.68764643
50	56.97173319
60	59.80394943
70	63.15333014
80	66.98391417
90	71.2558628
100	75.92672394
110	80.9527942
120	86.29052826
130	91.89794455
140	97.73597753
150	103.7697293
160	109.9695755
170	116.312083
180	122.7806942
190	129.3661349
200	136.0664977
210	142.8869506
220	149.8390252
230	156.939443
240	164.2084592
250	171.6677354
260	179.3378009
270	187.2352255
280	195.3696976
290	203.7412689
300	212.3380705
310	221.1348133
320	230.0923358
330	239.1583562
340	248.269434
350	257.3539757
360	266.335968
370	275.1390186
380	283.6902627
390	291.923743
400	299.7829813
410	307.2226031
420	314.2090127
430	320.7202289
440	326.7450606
450	332.2818312
460	337.336852
470	341.9228162
480	346.0572441
490	349.7610668
500	353.0573974
510	355.9705105
520	358.5250264
530	360.745284
540	362.6548801
550	364.2763466
560	365.6309418
570	366.7385291
580	367.6175243
590	368.2848923
600	368.7561802
610	369.0455735
620	369.165969
630	369.1290556
640	368.9453994
650	368.6245289
660	368.1750186
670	367.6045687
680	366.9200796
690	366.1277224
700	365.2330029
710	364.2408203
720	363.1555215
730	361.9809488
740	360.7204846
750	359.3770901
760	357.9533414
770	356.4514607
780	354.8733453
790	353.2205921
800	351.4945209
