2.000000000000000e+1	-1.806672581000000e-5
4.000000000000000e+1	-3.412745220000000e-5
6.000000000000000e+1	-5.153127705999999e-5
8.000000000000000e+1	-6.967589930000000e-5
1.000000000000000e+2	-8.773514849000000e-5
1.200000000000000e+2	-1.048600029000000e-4
1.400000000000000e+2	-1.203067865000000e-4
1.600000000000000e+2	-1.335089260000000e-4
1.800000000000000e+2	-1.441062987000000e-4
2.000000000000000e+2	-1.519440399000000e-4
2.200000000000000e+2	-1.570507095000000e-4
2.400000000000000e+2	-1.596039218000000e-4
2.600000000000000e+2	-1.598899277000000e-4
2.800000000000000e+2	-1.582621859000000e-4
3.000000000000000e+2	-1.551026727000000e-4
3.200000000000000e+2	-1.507885463000000e-4
3.400000000000000e+2	-1.456657992000000e-4
3.600000000000000e+2	-1.400306877000000e-4
3.800000000000000e+2	-1.341190291000000e-4
4.000000000000000e+2	-1.281028771000000e-4
4.200000000000000e+2	-1.220936418000000e-4
4.400000000000000e+2	-1.161503852000000e-4
4.600000000000000e+2	-1.102918064000000e-4
4.800000000000000e+2	-1.045103132000000e-4
5.000000000000000e+2	-9.878656465999998e-5
5.200000000000000e+2	-9.310294493999998e-5
5.400000000000000e+2	-8.745459465000000e-5
5.600000000000000e+2	-8.185687011999998e-5
5.800000000000000e+2	-7.634842111999998e-5
6.000000000000000e+2	-7.098946468000000e-5
6.200000000000000e+2	-6.585528184999999e-5
6.400000000000000e+2	-6.102546905000000e-5
6.600000000000000e+2	-5.657002965000000e-5
6.800000000000000e+2	-5.253398858999999e-5
7.000000000000000e+2	-4.892284653000000e-5
7.200000000000000e+2	-4.569185478000000e-5
7.400000000000000e+2	-4.274278069999999e-5
7.600000000000000e+2	-3.993254040000000e-5
7.800000000000000e+2	-3.709879410000000e-5
8.000000000000000e+2	-3.410832376000000e-5
8.200000000000000e+2	-3.093473638000000e-5
