300.0000000000000000	4.377975585000000e-6
325.0000000000000000	5.501034818000000e-6
350.0000000000000000	6.704217007000000e-6
375.0000000000000000	8.188849761000000e-6
400.0000000000000000	1.016012121000000e-5
425.0000000000000000	1.270470755000000e-5
450.0000000000000000	1.579187823000000e-5
475.0000000000000000	1.931996581000000e-5
500.0000000000000000	2.316706062000000e-5
525.0000000000000000	2.722883956000000e-5
550.0000000000000000	3.144008362999999e-5
575.0000000000000000	3.578220139000000e-5
600.0000000000000000	4.027947630000000e-5
625.0000000000000000	4.498431492000000e-5
650.0000000000000000	4.994901197000000e-5
675.0000000000000000	5.518098742000000e-5
700.0000000000000000	6.058261075000000e-5
725.0000000000000000	6.588812975000000e-5
750.0000000000000000	7.063138571000000e-5
